hub,in_degree,in_volume,out_degree,out_volume,hub_delay_ratio,hub_breach_rate,betweenness,pagerank,clustering
IND736165AAA,1.0,5.0,0.0,0.0,2.6216216216216215,1.0,0.0,0.00023058336674382115,0.0
IND741101AAB,1.0,1.0,1.0,1.0,2.377450980392157,1.0,0.000406468467679554,0.00017232507723376927,0.0
IND741121AAA,0.0,0.0,1.0,1.0,2.789473684210526,1.0,0.0,0.00011564321245522476,0.0
IND741123AAB,2.0,18.0,1.0,18.0,2.381048387096774,1.0,0.001212837689916371,0.0007203079661878348,0.6666666666666666
IND741126AAB,2.0,19.0,1.0,20.0,2.5161290322580645,1.0,0.0012106484522089408,0.0007612353546665553,0.3333333333333333
IND741156AAA,1.0,20.0,2.0,21.0,2.75,1.0,0.0012084592145015106,0.0007626932639218959,0.0
IND741165AAB,1.0,18.0,1.0,15.0,2.7222222222222223,0.6363636363636364,0.001212837689916371,0.0008138295031752667,0.0
IND741201AAC,1.0,1.0,1.0,4.0,10.0,1.0,0.0004039143570208853,0.00021393994304216697,0.0
IND741316AAA,1.0,2.0,0.0,0.0,1.591485507246377,1.0,0.0,0.00022900694201231377,0.0
IND741502AAB,1.0,1.0,0.0,0.0,2.6666666666666665,1.0,0.0,0.0002621195281039334,0.0
IND742101AAC,6.0,34.0,6.0,26.0,2.5907990314769975,1.0,0.009191514514646,0.001163834866411641,0.05454545454545454
IND742102AAB,5.0,53.0,5.0,41.0,2.4318996415770613,1.0,0.0056303545105594235,0.0017662691100599954,0.027777777777777776
IND742121AAA,1.0,16.0,2.0,18.0,3.609848484848485,1.0,0.0012084592145015106,0.0007908560639651469,0.6666666666666666
IND742121AAB,2.0,16.0,2.0,17.0,2.3333333333333335,0.6363636363636364,0.0012106484522089408,0.0008440160643872665,0.3333333333333333
IND742137AAA,1.0,3.0,1.0,6.0,2.3,1.0,0.0016127384444736342,0.0007794438684856694,0.0
IND742147AAA,1.0,11.0,1.0,3.0,2.286363636363636,1.0,0.0016149276821810646,0.0007809419482709884,0.0
IND742148AAA,1.0,14.0,1.0,16.0,3.260416666666667,1.0,0.00040500897587460047,0.00020738682766970415,1.0
IND742149AAA,0.0,0.0,2.0,15.0,3.0588235294117645,1.0,0.0,0.00011564321245522476,1.0
IND742202AAA,1.0,1.0,2.0,3.0,2.9600667693888036,1.0,0.002028693608885386,0.00015369166001099547,0.3333333333333333
IND742223AAA,1.0,16.0,1.0,17.0,2.688888888888889,0.7878787878787878,0.001212837689916371,0.0003693470741001258,0.0
IND742225AAA,2.0,17.0,1.0,16.0,4.315789473684211,1.0,0.0008092882058467241,0.00029847513134693835,0.3333333333333333
IND742226AAA,1.0,17.0,2.0,19.0,1.7819327731092436,0.8055555555555556,0.0016156574280835412,0.00042958822544033633,0.0
IND742303AAB,2.0,19.0,1.0,18.0,2.7222222222222223,1.0,0.0012150269276238015,0.0008213956361411,0.0
IND742401AAA,1.0,6.0,2.0,17.0,2.090909090909091,1.0,0.001610549206766204,0.0007781705006681497,0.0
IND743235AAA,1.0,5.0,1.0,6.0,2.309090909090909,1.0,0.0004053738488258388,0.0002563272590212668,1.0
IND743270AAA,1.0,6.0,1.0,5.0,2.857142857142857,1.0,0.00040318461111840854,0.00033352138262331913,1.0
IND743347AAA,1.0,12.0,1.0,6.0,2.453058321479374,1.0,0.00040318461111840854,0.0004626802849149112,1.0
IND743395AAA,1.0,4.0,1.0,4.0,3.0476190476190474,1.0,0.00040318461111840854,0.0005248653703830972,1.0
IND743513AAA,1.0,4.0,1.0,12.0,2.377980922098569,1.0,0.0004053738488258388,0.0004082789087760628,1.0
IND751002AAB,13.0,85.0,6.0,79.0,1.939209164818921,0.9939024390243902,0.027460703183151625,0.0030787884761807574,0.10833333333333334
IND751014AAA,0.0,0.0,1.0,5.0,3.0,1.0,0.0,0.00011564321245522476,0.0
IND751015AAA,0.0,0.0,4.0,13.0,2.0,0.9230769230769231,0.0,0.00011564321245522476,0.8333333333333334
IND751021AAA,0.0,0.0,1.0,1.0,3.2,1.0,0.0,0.00011564321245522476,0.0
IND752030AAA,0.0,0.0,1.0,1.0,1.6818181818181819,1.0,0.0,0.00011564321245522476,0.0
IND752050AAA,2.0,2.0,2.0,3.0,2.05,0.8,3.648729512383788e-07,0.00017877995863991463,0.8333333333333334
IND752055AAA,1.0,2.0,2.0,2.0,1.7585227272727273,0.75,0.0,0.00013076578639167742,1.0
IND752056AAA,2.0,7.0,1.0,1.0,2.1540616246498603,0.875,0.0,0.0002116652558792258,1.0
IND754022AAA,2.0,2.0,1.0,2.0,2.2623076923076924,1.0,0.0008063692222368171,0.0004320319544653421,0.3333333333333333
IND754103AAA,1.0,7.0,1.0,1.0,9.525,1.0,0.0012139323087700864,0.0003475266483194959,0.0
IND754142AAA,2.0,2.0,1.0,2.0,2.2428371767994406,1.0,0.0016156574280835412,0.0005093375941137638,0.0
IND754160AAA,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.00011564321245522476,0.0
IND754202AAA,1.0,1.0,1.0,1.0,2.9863636363636363,1.0,0.0016112789526686808,0.000581936354789413,0.0
IND754211AAA,1.0,2.0,1.0,1.0,2.606060606060606,1.0,0.001613468190376111,0.0005485801674519519,0.0
IND756019AAA,3.0,6.0,5.0,12.0,1.9388004895960833,0.8888888888888888,0.006031349883970401,0.0010754009862198864,0.09523809523809523
IND756029AAA,1.0,1.0,1.0,1.0,1.5773578240904276,1.0,0.0,0.00019181744897913663,0.0
IND756032AAA,1.0,1.0,1.0,9.0,2.3114080164439876,1.0,0.004407665250959616,0.00019181744897913663,0.0
IND756045AAB,1.0,1.0,1.0,1.0,1.4251453488372094,0.5,0.004420435804252959,0.00019178717930329843,0.0
IND756100AAC,3.0,25.0,4.0,19.0,1.9848462171668038,0.9545454545454546,0.0060430258184100295,0.0017020416118977931,0.3
IND757001AAA,3.0,8.0,1.0,2.0,2.033333333333333,1.0,0.00040318461111840854,0.000982709473121178,0.6666666666666666
IND757024AAA,0.0,0.0,1.0,1.0,1.930232558139535,1.0,0.0,0.00011564321245522476,0.0
IND757025AAA,1.0,8.0,1.0,6.0,2.085964912280702,1.0,0.00040500897587460047,0.0007250371046465197,1.0
IND757037AAA,3.0,6.0,2.0,13.0,1.8695652173913044,0.9473684210526315,0.0012080943415502723,0.0012158339813382697,1.0
IND757041AAA,2.0,3.0,2.0,5.0,1.580405126085159,0.75,0.0008060043492855788,0.0010271205011321695,1.0
IND758001AAA,4.0,7.0,2.0,6.0,1.9148936170212767,1.0,0.0008085584599442474,0.0013040071056604494,0.5
IND758034AAA,1.0,13.0,3.0,4.0,2.019607843137255,1.0,0.00040464410292336206,0.0011055147814801826,1.0
IND758035AAA,1.0,3.0,1.0,1.0,2.015139116202946,1.0,0.0,0.0006698462323610266,0.0
IND759122AAC,1.0,1.0,1.0,1.0,0.9806281385649843,0.0,1.824364756191894e-06,0.000454450580722146,0.0
IND760003AAB,1.0,12.0,2.0,2.0,1.9468085106382977,1.0,0.0008107476976516776,0.0005131576739368324,0.3333333333333333
IND761020AAA,1.0,1.0,0.0,0.0,2.5,1.0,0.0,0.0003337352238783999,0.0
IND761200AAA,2.0,12.0,1.0,12.0,1.4654841802492808,0.5,0.0012084592145015106,0.0006989887878908227,1.0
IND762001AAA,1.0,1.0,1.0,1.0,1.6959785278864525,0.5,1.824364756191894e-06,0.0003985969038472908,0.0
IND764001AAC,2.0,4.0,1.0,7.0,2.8447204968944098,1.0,0.0016174817928397331,0.00033895813655613423,0.3333333333333333
IND764020AAC,1.0,1.0,1.0,1.0,3.390734265734266,1.0,0.0,0.0001481154705107994,1.0
IND764059AAA,1.0,7.0,1.0,3.0,2.528940886699507,1.0,0.001615292555132303,0.00040375762852796083,0.0
IND764071AAB,1.0,3.0,2.0,4.0,2.125,1.0,0.0016131033174248727,0.0004588371967040147,0.0
IND764073AAA,1.0,2.0,0.0,0.0,1.7253176930596286,1.0,0.0,0.0003106490210544432,0.0
IND767001AAA,3.0,3.0,2.0,4.0,1.7941176470588236,0.7142857142857143,5.837967219814061e-06,0.0013315467830073654,0.0
IND767017AAA,2.0,4.0,2.0,3.0,1.986842105263158,0.8571428571428571,5.837967219814061e-06,0.001350787280248249,0.0
IND768004AAD,1.0,2.0,2.0,3.0,2.3076923076923075,1.0,3.648729512383788e-06,0.0008810893379204953,0.0
IND768028AAA,1.0,2.0,1.0,1.0,2.2777777777777777,0.6666666666666666,1.4594918049535152e-06,0.0006149271706155071,0.0
IND768028AAB,1.0,1.0,1.0,1.0,1.640532330392015,0.5,0.0,0.00036528519153536593,0.0
IND768201AAA,0.0,0.0,1.0,1.0,4.333333333333333,1.0,0.0,0.00011564321245522476,0.0
IND768216AAA,0.0,0.0,1.0,5.0,2.2058823529411766,1.0,0.0,0.00011564321245522476,0.0
IND770001AAA,2.0,6.0,1.0,6.0,1.7190476190476192,1.0,7.297459024767576e-07,0.00031223667362910917,0.0
IND770017AAB,1.0,6.0,0.0,0.0,1.5786885245901638,1.0,0.0,0.000381044385039971,0.0
IND781001AAA,0.0,0.0,1.0,10.0,2.4474474474474475,0.8,0.0,0.00011564321245522476,0.0
IND781003AAA,1.0,7.0,1.0,3.0,1.9718614718614718,0.7,0.0,0.0004152113301755882,0.0
IND781005AAA,1.0,6.0,1.0,10.0,1.3523809523809525,0.625,0.0,0.00037241588478696485,0.0
IND781014AAA,0.0,0.0,2.0,12.0,2.4331550802139037,1.0,0.0,0.00011564321245522476,0.0
IND781018AAA,0.0,0.0,1.0,2.0,1.0629084967320261,0.5,0.0,0.00011564321245522476,0.0
IND781018AAB,17.0,90.0,15.0,90.0,2.0969261153592953,0.8444444444444444,0.04428390034589956,0.004531282452912815,0.03162055335968379
IND781022AAA,1.0,9.0,1.0,12.0,0.90625,0.2857142857142857,0.0,0.0005008022209528349,0.0
IND781102AAA,2.0,5.0,1.0,2.0,2.411764705882353,0.8571428571428571,0.0,0.0001912042347061622,0.0
IND781124AAA,1.0,8.0,1.0,6.0,3.036231884057971,1.0,0.00040354948406964695,0.00018117436617985292,0.0
IND781335AAA,1.0,2.0,1.0,4.0,1.9889795918367348,1.0,0.003229125618459652,0.0005049489716848245,0.0
IND781354AAA,1.0,8.0,1.0,2.0,1.8609364081062194,1.0,0.0032313148561670824,0.00045800677556421155,0.0
IND783129AAA,1.0,10.0,1.0,1.0,1.75,1.0,0.003619904549235956,0.0007416501872182295,0.0
IND783301AAA,2.0,10.0,1.0,11.0,2.1095890410958904,1.0,0.0036242830246508164,0.0007303948016276981,0.0
IND783348AAA,1.0,11.0,1.0,10.0,1.875,1.0,0.003622093786943386,0.0007364787938387954,0.0
IND783370AAB,0.0,0.0,1.0,2.0,2.1739130434782608,1.0,0.0,0.00011564321245522476,0.0
IND783370AAC,1.0,9.0,1.0,8.0,2.4615384615384617,1.0,0.0032225579053373615,0.0006075939512770663,0.0
IND784001AAA,3.0,7.0,4.0,6.0,2.372262773722628,1.0,0.00161821153874221,0.000588806917102649,0.19047619047619047
IND784101AAA,1.0,1.0,1.0,1.0,4.440625,1.0,0.0,0.0001990575257114366,1.0
IND784110AAA,1.0,3.0,2.0,3.0,2.3979591836734695,1.0,0.00040318461111840854,0.0003594444573634957,0.6666666666666666
IND784125AAA,1.0,4.0,1.0,3.0,1.84375,1.0,0.0004053738488258388,0.00028682499400971815,1.0
IND784168AAB,3.0,3.0,2.0,8.0,2.766990291262136,1.0,0.004031116365281609,0.0007412630266474905,0.3
IND784176AAA,1.0,6.0,1.0,4.0,2.35982460948205,1.0,0.004026008143964271,0.0005881983919430111,1.0
IND785001AAA,5.0,15.0,3.0,15.0,2.7447154471544715,1.0,0.008821168469139046,0.0009418857937006577,0.13333333333333333
IND785112AAC,1.0,3.0,2.0,4.0,2.526315789473684,1.0,0.0004053738488258388,0.0002757637973843421,1.0
IND785612AAB,2.0,3.0,2.0,2.0,2.184049079754601,1.0,0.007967730636192478,0.0004074701325129794,0.3333333333333333
IND785621AAA,2.0,2.0,1.0,3.0,1.6944444444444444,1.0,4.269013529489032e-05,0.00033161346416187156,0.6666666666666666
IND785634AAA,1.0,2.0,1.0,3.0,10.0,1.0,0.0,0.0002328428263435735,1.0
IND785675AAA,1.0,3.0,1.0,1.0,2.799145299145299,1.0,0.007571478611147598,0.00024263062268294047,0.0
IND785682AAA,2.0,27.0,2.0,12.0,2.7333333333333334,1.0,0.00800567742312127,0.0009107138847358851,0.0
IND785690AAB,1.0,2.0,1.0,16.0,3.2065217391304346,1.0,0.0,0.000244661012792813,0.0
IND786001AAB,6.0,38.0,7.0,42.0,2.0835074886799028,0.9875,0.012028401710524396,0.002091557344926961,0.10606060606060606
IND786125AAA,2.0,6.0,1.0,7.0,3.0,1.0,0.0,0.0004851826298398167,1.0
IND786171AAA,1.0,13.0,1.0,11.0,2.111832611832612,0.9583333333333334,0.0012139323087700864,0.0006659219901086595,1.0
IND786181AAC,3.0,25.0,3.0,34.0,3.088235294117647,1.0,0.0020188420392019497,0.0015274267221245257,0.16666666666666666
IND786184AAA,1.0,10.0,2.0,7.0,2.3076923076923075,1.0,0.0004053738488258388,0.0005389345798809439,1.0
IND786190AAA,3.0,10.0,2.0,10.0,2.314009661835749,1.0,0.0008060043492855788,0.000701261696818471,0.6666666666666666
IND786602AAA,1.0,13.0,0.0,0.0,1.625,1.0,0.0,0.0006659219901086595,0.0
IND787001AAA,2.0,2.0,1.0,8.0,2.880434782608696,1.0,0.0008100179517492009,0.00031223667362910917,0.0
IND787057AAA,1.0,8.0,1.0,10.0,2.671195652173913,1.0,0.0012139323087700864,0.000381044385039971,0.0
IND787059AAB,1.0,10.0,1.0,1.0,2.4,1.0,0.0016171169198884948,0.00043953093973920474,0.0
IND788026AAC,4.0,23.0,4.0,34.0,2.6857142857142855,1.0,0.004841864062933287,0.0013881705527956669,0.19047619047619047
IND788121AAA,1.0,2.0,1.0,3.0,3.5686274509803924,1.0,0.0004053738488258388,0.00018505174009501185,1.0
IND788151AAA,1.0,13.0,2.0,13.0,2.646464646464646,1.0,0.0008103828247004393,0.0005667986421138408,1.0
IND788713AAA,2.0,13.0,2.0,11.0,2.771712158808933,1.0,0.000808193586993009,0.0006136473887655067,1.0
IND788806AAA,2.0,11.0,2.0,10.0,3.142857142857143,1.0,0.0008060043492855788,0.0006268851968073703,1.0
IND790001AAB,0.0,0.0,1.0,1.0,7.293103448275862,1.0,0.0,0.00011564321245522476,0.0
IND790114AAA,2.0,2.0,0.0,0.0,2.100625,1.0,0.0,0.00036825642256616215,1.0
IND791102AAA,2.0,5.0,1.0,1.0,2.1713024650233175,1.0,0.002423486142125312,0.0005875412418204968,0.0
IND791109AAA,0.0,0.0,1.0,1.0,3.6875,1.0,0.0,0.00011564321245522476,0.0
IND791110AAA,0.0,0.0,1.0,1.0,3.5294117647058822,1.0,0.0,0.00011564321245522476,0.0
IND791111AAC,2.0,5.0,0.0,0.0,2.610169491525424,1.0,0.0,0.0005234045453864558,1.0
IND791125AAB,0.0,0.0,1.0,4.0,1.9749208860759493,1.0,0.0,0.00011564321245522476,0.0
IND792001AAA,1.0,11.0,2.0,3.0,0.6036782195039077,0.21428571428571427,0.000808193586993009,0.0007059151276296219,0.6666666666666666
IND792103AAB,2.0,10.0,1.0,11.0,0.7522935779816514,0.47619047619047616,0.0008103828247004393,0.000694437547263957,0.6666666666666666
IND792110AAA,1.0,2.0,1.0,2.0,1.806163919620682,1.0,0.0,0.0005156617847787005,1.0
IND792120AAB,1.0,9.0,1.0,3.0,4.624596774193549,1.0,0.0,0.00045931422493326716,0.0
IND792121AAB,1.0,11.0,1.0,11.0,4.074074074074074,1.0,0.0,0.0005356855610394989,0.0
IND792130AAB,0.0,0.0,1.0,10.0,3.0246913580246915,1.0,0.0,0.00011564321245522476,0.0
IND793001AAA,1.0,10.0,2.0,3.0,2.0606060606060606,1.0,0.0004053738488258388,0.0005435976663414583,1.0
IND793150AAA,1.0,2.0,1.0,1.0,2.1777777777777776,1.0,0.0,0.0004236818900487342,1.0
IND794101AAA,1.0,1.0,1.0,9.0,2.327477803604771,1.0,0.0036177153115285257,0.0007460458715907495,0.0
IND796009AAA,1.0,3.0,1.0,4.0,4.782945736434108,1.0,0.0,0.0007709547496994885,0.0
IND796081AAA,1.0,3.0,1.0,1.0,3.335334133653461,1.0,0.00040318461111840854,0.00027293719153598977,1.0
IND796321AAB,1.0,4.0,1.0,3.0,4.782945736434108,1.0,0.0,0.0007709547496994885,0.0
IND798601AAA,1.0,1.0,1.0,5.0,3.7584871947587852,1.0,0.0,0.00016901674076493054,0.0
IND799008AAA,1.0,1.0,0.0,0.0,2.7704918032786887,1.0,0.0,0.00024343856728907835,0.0
IND799250AAA,1.0,1.0,1.0,1.0,3.4852459016393444,1.0,0.0004061035947283156,0.0001503474762751183,0.0
IND801103AAA,0.0,0.0,1.0,11.0,2.6666666666666665,1.0,0.0,0.00011564321245522476,0.0
IND802101AAA,1.0,6.0,2.0,15.0,2.5384615384615383,1.0,0.0008103828247004393,0.00039097094859647137,0.6666666666666666
IND802119AAA,1.0,14.0,1.0,16.0,1.958994708994709,0.9333333333333333,0.000808193586993009,0.00042581349834178747,1.0
IND802158AAB,2.0,17.0,1.0,11.0,1.6661375661375661,0.9285714285714286,0.0008060043492855788,0.0004997397064662431,0.6666666666666666
IND802212AAA,1.0,5.0,1.0,7.0,7.1764705882352935,1.0,0.0008060043492855788,0.0004964164534031748,0.0
IND802213AAB,1.0,11.0,1.0,5.0,5.063538611925709,1.0,0.000808193586993009,0.0004479685187622562,0.0
IND802301AAA,1.0,11.0,1.0,10.0,2.4038461538461537,0.9047619047619048,3.648729512383788e-07,0.00021393994304216694,0.0
IND803101AAA,1.0,11.0,1.0,9.0,2.6062653562653564,1.0,2.1892377074302726e-06,0.0002974921640410689,0.0
IND803108AAB,1.0,13.0,0.0,0.0,2.2941176470588234,1.0,0.0,0.0004801895392827995,0.0
IND803116AAA,1.0,9.0,1.0,13.0,2.313725490196078,1.0,1.4594918049535152e-06,0.0004288780315618457,0.0
IND803212AAB,2.0,4.0,0.0,0.0,2.435185185185185,1.0,0.0,0.000303389967876285,1.0
IND803213AAA,0.0,0.0,2.0,5.0,2.109090909090909,1.0,0.0,0.00011564321245522476,1.0
IND804401AAA,1.0,10.0,0.0,0.0,1.547838412473423,0.8,0.0,0.000297492164041069,0.0
IND804420AAA,1.0,6.0,1.0,11.0,2.918918918918919,1.0,1.4594918049535152e-06,0.000213939943042167,0.0
IND804452AAA,0.0,0.0,1.0,6.0,2.962121212121212,1.0,0.0,0.00011564321245522476,0.0
IND805110AAD,1.0,9.0,1.0,9.0,2.3484848484848486,1.0,2.1892377074302726e-06,0.0003685115518901369,0.0
IND811105AAA,1.0,3.0,1.0,2.0,2.259259259259259,1.0,0.0,0.0001746212508073901,1.0
IND811201AAB,2.0,2.0,2.0,4.0,2.1784615384615384,1.0,1.824364756191894e-07,0.00024043489316247593,0.6666666666666666
IND811213AAA,2.0,3.0,2.0,3.0,2.0228365384615383,1.0,1.824364756191894e-07,0.0002669764073427495,0.6666666666666666
IND811307AAA,0.0,0.0,2.0,2.0,1.9929956896551724,1.0,0.0,0.00011564321245522476,1.0
IND811399AAA,1.0,11.0,2.0,50.0,2.1052631578947367,0.9508196721311475,0.00040318461111840854,0.00031323821018000304,0.6666666666666666
IND812002AAA,1.0,17.0,1.0,18.0,2.358974358974359,1.0,3.648729512383788e-07,0.0002084790135651146,1.0
IND813102AAA,0.0,0.0,2.0,18.0,2.1134615384615385,1.0,0.0,0.00011564321245522476,1.0
IND813203AAA,2.0,19.0,0.0,0.0,3.24,1.0,0.0,0.00029831130346262677,1.0
IND813213AAA,2.0,4.0,0.0,0.0,1.7526525198938991,1.0,0.0,0.0003691146728768386,1.0
IND814101AAB,1.0,12.0,1.0,11.0,1.2346938775510203,0.5217391304347826,0.000808193586993009,0.0008422594348179704,0.0
IND814112AAA,3.0,7.0,2.0,9.0,2.0271392081736908,1.0,0.0004053738488258388,0.0005140925220287791,0.5
IND814133AAA,1.0,2.0,1.0,1.0,2.2363636363636363,1.0,0.0,0.000212749577727341,0.0
IND814133AAB,3.0,19.0,1.0,13.0,1.7938194109126027,0.90625,0.0016112789526686808,0.0009741135988905094,0.5
IND815301AAA,1.0,5.0,3.0,8.0,2.036363636363636,1.0,0.0,0.0004516429406775184,0.8333333333333334
IND815351AAA,1.0,11.0,1.0,12.0,1.3571428571428572,0.5652173913043478,0.0008103828247004393,0.0008548426145442707,0.0
IND815353AAA,2.0,7.0,3.0,11.0,1.7235128093790708,0.9444444444444444,0.0008085584599442474,0.0005284041823740386,0.8333333333333334
IND816107AAA,1.0,11.0,1.0,8.0,1.388235294117647,0.8947368421052632,0.0008060043492855788,0.0008315637320506163,0.0
IND816109AAA,2.0,14.0,1.0,10.0,1.375,0.7083333333333334,0.0020126391990308973,0.0011244769125805332,0.0
IND821109AAA,1.0,6.0,1.0,11.0,5.03030303030303,1.0,0.0008103828247004393,0.00039097094859647137,0.0
IND821115AAB,6.0,48.0,5.0,32.0,1.8328489983371605,0.9625,0.006445115810674723,0.001727546579709597,0.1388888888888889
IND821307AAA,1.0,4.0,1.0,8.0,1.9545454545454546,1.0,0.0,0.00022457229467760052,0.0
IND824101AAA,2.0,9.0,2.0,11.0,1.9545454545454546,1.0,0.0008085584599442474,0.0003524176189547317,0.0
IND825102AAA,1.0,3.0,1.0,3.0,2.278923948220065,1.0,0.0,0.00016469492609843612,1.0
IND825301AAA,1.0,14.0,1.0,14.0,2.3,1.0,0.000808193586993009,0.0004085117404935984,0.0
IND825409AAA,1.0,14.0,1.0,14.0,2.05316091954023,1.0,0.0008060043492855788,0.00046287819187481205,0.0
IND826001AAC,0.0,0.0,1.0,2.0,2.5555555555555554,1.0,0.0,0.00011564321245522476,0.0
IND826004AAA,7.0,63.0,9.0,37.0,2.018181818181818,0.87,0.009648335449596451,0.0029251741045230473,0.07692307692307693
IND827013AAA,2.0,20.0,1.0,5.0,2.903225806451613,1.0,0.000808193586993009,0.0005335936102837666,0.6666666666666666
IND828111AAA,2.0,4.0,1.0,9.0,3.9166666666666665,1.0,0.00040354948406964695,0.0003483398343310844,0.0
IND828205AAA,1.0,1.0,0.0,0.0,2.4444444444444446,1.0,0.0,0.0001828431580996835,0.0
IND828401AAB,1.0,3.0,1.0,7.0,2.7070707070707067,0.7,0.0,0.000317243049388601,0.0
IND829121AAA,1.0,5.0,1.0,11.0,5.497567567567568,1.0,0.0008060043492855788,0.0005691977811964664,1.0
IND829122AAA,1.0,14.0,1.0,14.0,1.959375,1.0,0.0008103828247004393,0.0003445512094568778,0.0
IND832109AAB,1.0,14.0,1.0,22.0,2.4137156448202957,1.0,0.0,0.0003445512094568778,0.0
IND834002AAB,5.0,66.0,7.0,80.0,2.3139959432048682,1.0,0.008779572952697871,0.00153887729076724,0.15555555555555556
IND841101AAA,0.0,0.0,1.0,3.0,2.611111111111111,1.0,0.0,0.00011564321245522476,0.0
IND841207AAB,2.0,4.0,0.0,0.0,2.611111111111111,1.0,0.0,0.0003122366736291092,0.0
IND841226AAB,2.0,4.0,1.0,2.0,2.3918099089989893,1.0,7.297459024767576e-07,0.00033025774090338306,0.3333333333333333
IND841301AAC,1.0,1.0,1.0,1.0,1.9184782608695652,1.0,7.297459024767576e-07,0.00021393994304216697,0.0
IND841405AAA,0.0,0.0,1.0,1.0,1.75,1.0,0.0,0.00011564321245522476,0.0
IND841424AAA,0.0,0.0,2.0,9.0,3.5,1.0,0.0,0.00011564321245522476,1.0
IND841428AAA,2.0,8.0,0.0,0.0,3.565384615384615,1.0,0.0,0.00046189344594773236,1.0
IND842001AAA,12.0,158.0,15.0,178.0,2.600378787878788,0.9910714285714286,0.024700074434082054,0.004404548543409055,0.057971014492753624
IND842003AAB,5.0,25.0,8.0,37.0,2.1527972027972027,0.9193548387096774,0.012047739976940029,0.002549559863341052,0.06060606060606061
IND843105AAB,1.0,20.0,1.0,20.0,2.3453947368421053,1.0,0.0008103828247004393,0.0005363023430055977,1.0
IND843109AAB,2.0,17.0,2.0,12.0,2.8461538461538463,0.6896551724137931,0.0004053738488258388,0.000500909910921809,1.0
IND843126AAA,2.0,13.0,2.0,13.0,2.2132352941176467,0.6538461538461539,0.00040318461111840854,0.000533553268940782,1.0
IND843301AAA,2.0,19.0,1.0,20.0,2.56,1.0,0.001212837689916371,0.0005725518518364054,0.6666666666666666
IND843320AAA,2.0,21.0,1.0,8.0,2.64,1.0,0.0012106484522089408,0.0006233452430437572,0.6666666666666666
IND843329AAB,1.0,13.0,1.0,13.0,1.7424242424242424,0.9615384615384616,0.0,0.0003890716473129671,1.0
IND844101AAB,0.0,0.0,1.0,1.0,2.611111111111111,1.0,0.0,0.00011564321245522476,0.0
IND844505AAB,1.0,16.0,1.0,14.0,4.347894736842106,1.0,0.0008060043492855788,0.000619296398912238,1.0
IND845305AAA,1.0,22.0,1.0,20.0,2.7884920634920634,1.0,0.0008060043492855788,0.0005969488826017273,1.0
IND845401AAA,2.0,19.0,1.0,22.0,2.3947368421052633,0.9024390243902439,0.000808193586993009,0.0005662419648781569,0.6666666666666666
IND845412AAB,1.0,15.0,1.0,15.0,2.1225,0.9,0.0,0.0004311375603680044,1.0
IND845418AAB,2.0,15.0,2.0,14.0,2.142857142857143,0.9655172413793104,0.0,0.0004415799462784742,1.0
IND845438AAA,2.0,17.0,1.0,15.0,2.125,1.0,0.0004053738488258388,0.0005425305273814662,1.0
IND845455AAB,1.0,15.0,2.0,20.0,2.186991869918699,1.0,0.00040318461111840854,0.0005767941607295356,1.0
IND846004AAA,1.0,22.0,2.0,22.0,2.0,1.0,0.0008103828247004393,0.0005783682560606348,0.6666666666666666
IND847103AAA,1.0,21.0,1.0,19.0,1.957427536231884,1.0,0.000808193586993009,0.000584910183849951,1.0
IND847212AAA,1.0,22.0,1.0,21.0,1.8028169014084507,1.0,0.0004053738488258388,0.0005783682560606348,1.0
IND847223AAA,1.0,8.0,1.0,15.0,9.84375,1.0,0.0012084592145015106,0.0006454866690424929,1.0
IND847226AAA,1.0,21.0,1.0,21.0,5.4324324324324325,1.0,0.00040318461111840854,0.0006072562301068428,1.0
IND847404AAB,2.0,20.0,1.0,18.0,2.835832083958021,1.0,0.0008060043492855788,0.0006351629149846513,0.6666666666666666
IND848101AAA,2.0,21.0,1.0,16.0,2.4,1.0,0.000808193586993009,0.0005925331605375727,0.6666666666666666
IND848114AAA,1.0,20.0,1.0,21.0,2.0425531914893615,1.0,0.0012153918005750398,0.0005363023430055977,1.0
IND848210AAA,1.0,21.0,2.0,20.0,1.8148148148148149,0.975609756097561,0.0012132025628676095,0.000571500204010054,0.6666666666666666
IND851112AAB,1.0,4.0,0.0,0.0,2.269230769230769,1.0,0.0,0.0002054970711301711,0.0
IND851127AAA,1.0,17.0,2.0,20.0,2.5185185185185186,0.972972972972973,0.0012110133251601793,0.0005285521098525508,0.3333333333333333
IND851204AAA,2.0,15.0,0.0,0.0,2.2045454545454546,1.0,0.0,0.0006173772421085812,1.0
IND852111AAA,2.0,18.0,4.0,20.0,2.508080808080808,1.0,0.000805274603383102,0.00038851318187310745,0.5
IND852113AAA,2.0,18.0,2.0,20.0,3.343137254901961,1.0,0.0012102835792577025,0.0005619745238139775,0.6666666666666666
IND852118A1B,3.0,11.0,1.0,1.0,1.3333333333333335,0.8333333333333334,0.0,0.00043523697169686623,0.8333333333333334
IND852118AAA,2.0,8.0,2.0,2.0,1.3636363636363635,1.0,0.0,0.00031306415620248123,0.6666666666666666
IND852131AAA,2.0,11.0,2.0,9.0,2.512074303405573,1.0,0.0,0.000369964985565393,0.6666666666666666
IND852139AAB,2.0,20.0,1.0,21.0,3.0675675675675675,1.0,0.0012080943415502723,0.0006043787779606788,0.6666666666666666
