source_center,destination_center,volume,unique_trips,median_delay_ratio,breach_rate,median_actual_minutes,median_osrm_minutes,median_distance_km,excess_minutes,median_dwell_proxy,path_cost,breached_legs,breached_trips,sla_breach_contribution_pct,is_chronic_delay,source_name,destination_name,corridor,corridor_score
IND768201AAA,IND770001AAA,1,1,4.333333333333333,1.0,130.0,30.0,32.3288,100.0,22.0,1.0,1,1,0.003814982504490234,True,Jharsuguda_MbRoad_D (Orissa),Sundargarh_DiyoDPP_D (Orissa),IND768201AAA → IND770001AAA,0.2007860399308285
IND784001AAA,IND784101AAA,1,1,7.6,1.0,114.0,15.0,21.655,99.0,34.0,1.0,1,1,0.0037768326794453324,True,Tezpur_Mhbhirab_D (Assam),Balipara_EragnDPP_D (Assam),IND784001AAA → IND784101AAA,0.20077817953152022
IND391110AAD,IND390022AAA,1,1,3.7714285714285714,1.0,132.0,35.0,38.4242,97.0,230.0,1.0,1,1,0.0037005330293555273,True,Dabhoi_Central_DPP_3 (Gujarat),Vadodara_Karelibaug_DPC (Gujarat),IND391110AAD → IND390022AAA,0.20076245873290366
IND501359AAE,IND501218AAC,1,1,4.518518518518518,1.0,122.0,27.0,33.4538,95.0,272.0,1.0,1,1,0.0036242333792657227,True,Hyderabad_Shamshbd_H (Telangana),Shamshabad_Lngrguda_D (Telangana),IND501359AAE → IND501218AAC,0.20074673793428707
IND721306AAA,IND721253AAC,1,1,3.317073170731707,1.0,136.0,41.0,53.026399999999995,95.0,32.0,1.0,1,1,0.0036242333792657227,True,Kharagpur_DC (West Bengal),ChandroknaRD_Central_DPP_3 (West Bengal),IND721306AAA → IND721253AAC,0.20074673793428707
IND802158AAB,IND821115AAB,11,11,2.442857142857143,1.0,166.0,70.0,86.5476,1145.0,25.0,0.30151134457776363,11,11,0.04368154967641318,True,Jagdishpur_Wardno13_D (Bihar),Sasaram_Central_I_2 (Bihar),IND802158AAB → IND821115AAB,0.20072019004870867
IND673592AAA,IND670645AAB,1,1,3.1666666666666665,1.0,133.0,42.0,46.009100000000004,91.0,17.0,1.0,1,1,0.003471634079086113,True,SultnBthry_Kollgpra_D (Kerala),Mananthavady_Central_D_1 (Kerala),IND673592AAA → IND670645AAB,0.20071529633705393
IND742121AAB,IND742101AAC,1,1,3.588235294117647,1.0,122.0,34.0,40.99570000000001,88.0,23.0,1.0,1,1,0.0033571846039514063,True,Nowda_ArhamDPP_D (West Bengal),Baharampur_Chuanpur_I (West Bengal),IND742121AAB → IND742101AAC,0.2006917151391291
IND791109AAA,IND787001AAA,1,1,3.6875,1.0,118.0,32.0,46.8909,86.0,44.0,1.0,1,1,0.0032808849538616017,True,Nirjuli_BageDPP_D (Arunachal Pradesh),LakhimpurN_SashPhkn_D (Assam),IND791109AAA → IND787001AAA,0.2006759943405125
IND574117AAA,IND576201AAA,1,1,3.097560975609756,1.0,127.0,41.0,53.2047,86.0,1.0,1.0,1,1,0.0032808849538616017,True,Uchila_Busstand_D (Karnataka),Kundapura_DC (Karnataka),IND574117AAA → IND576201AAA,0.2006759943405125
IND791110AAA,IND787001AAA,1,1,3.5294117647058822,1.0,120.0,34.0,48.9821,86.0,37.0,1.0,1,1,0.0032808849538616017,True,Naharlagun_JmpuCntr_D (Arunachal Pradesh),LakhimpurN_SashPhkn_D (Assam),IND791110AAA → IND787001AAA,0.2006759943405125
IND411033AAA,IND431136AAC,12,12,2.1516557867537056,1.0,376.0,172.0,244.1986,2406.0,218.0,0.2886751345948129,12,12,0.09178847905803504,True,Pune_Tathawde_H (Maharashtra),Aurangabad_Central_H_1 (Maharashtra),IND411033AAA → IND431136AAC,0.20066888257819032
IND443201AAA,IND000000AAZ,1,1,6.25,1.0,100.0,16.0,23.79,84.0,36.0,1.0,1,1,0.0032045853037717966,True,Chikhli_KKndrDPP_D (Maharashtra),Buldhana_Thsil3PL_D (Maharashtra),IND443201AAA → IND000000AAZ,0.20066027354189594
IND852118AAA,IND852111AAA,1,1,3.8275862068965516,1.0,111.0,29.0,42.0783,82.0,38.0,1.0,1,1,0.003128285653681992,True,Forbesganj_JhumanCk_D (Bihar),Simrahi_Bazar_D (Bihar),IND852118AAA → IND852111AAA,0.20064455274327936
IND201007AAA,IND201007AAB,1,1,5.1,1.0,102.0,20.0,15.2666,82.0,13.0,1.0,1,1,0.003128285653681992,True,GZB_Mohan_Nagar_DPC (Uttar Pradesh),Ghaziabad_MohanNgr_C (Uttar Pradesh),IND201007AAA → IND201007AAB,0.20064455274327936
IND173220AAA,IND173212AAA,1,1,3.53125,1.0,113.0,32.0,41.0419,81.0,14.0,1.0,1,1,0.0030901358286370894,True,Parwanoo_Central_D_1 (Himachal Pradesh),Solan_MohanPrk_D (Himachal Pradesh),IND173220AAA → IND173212AAA,0.20063669234397108
IND400015AAA,IND421302AAG,1,1,3.7586206896551726,1.0,109.0,29.0,40.5513,80.0,60.0,1.0,1,1,0.0030519860035921878,True,Mumbai_CottonGreen_DPC (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),IND400015AAA → IND421302AAG,0.2006288319446628
IND854326AAB,IND852201AAA,6,6,2.5952380952380953,1.0,327.0,127.0,170.6884,1229.0,100.5,0.4082482904638631,6,6,0.04688613498018498,True,Purnia_Central_H_2 (Bihar),Saharsa_Gangjala_D (Bihar),IND854326AAB → IND852201AAA,0.200625126973199
IND712310AAE,IND712103AAA,1,1,3.6551724137931036,1.0,106.0,29.0,31.854,77.0,32.0,1.0,1,1,0.0029375365284574806,True,Kolkata_North_I_4 (West Bengal),Hoogly_Bandel_D (West Bengal),IND712310AAE → IND712103AAA,0.20060525074673796
IND132001AAA,IND132103AAA,1,1,3.1470588235294117,1.0,107.0,34.0,38.0852,73.0,199.0,1.0,1,1,0.0027849372282778713,True,Karnal (Haryana),Panipat (Haryana),IND132001AAA → IND132103AAA,0.2005738091495048
IND754202AAA,IND751002AAB,1,1,3.3666666666666667,1.0,101.0,30.0,38.6596,71.0,33.0,1.0,1,1,0.0027086375781880663,True,Cuttack_SliprDPP_DC (Orissa),Bhubaneshwar_Hub (Orissa),IND754202AAA → IND751002AAB,0.20055808835088823
IND274402AAA,IND274301AAB,1,1,3.3333333333333335,1.0,100.0,30.0,43.1058,70.0,10.0,1.0,1,1,0.002670487753143164,True,Kushinagar_JiswlDPP_D (Uttar Pradesh),Kaptanganj_Subshngr_D (Uttar Pradesh),IND274402AAA → IND274301AAB,0.20055022795157995
IND600016AAB,IND600044AAC,22,22,2.0909926470588234,1.0,70.0,33.0,38.49875,994.0,41.5,0.21320071635561041,22,22,0.03792092609463293,True,Chennai_Alandur_C (Tamil Nadu),Chennai_Chrompet_PC (Tamil Nadu),IND600016AAB → IND600044AAC,0.2005500206345447
IND606801AAB,IND632006AAA,13,13,2.3773584905660377,1.0,130.0,55.0,64.5626,1106.0,18.0,0.2773500981126146,13,13,0.042193706499662,True,Chetpet_Blmrgnst_D (Tamil Nadu),Vellore_GndhiNgr_IP (Tamil Nadu),IND606801AAB → IND632006AAA,0.20053940514830074
IND242001AAA,IND242307AAB,1,1,6.230769230769231,1.0,81.0,13.0,19.7927,68.0,10.0,1.0,1,1,0.0025941881030533596,True,Shahjhnpur_NavdaCln_D (Uttar Pradesh),Tilhar_SingCLNY_D (Uttar Pradesh),IND242001AAA → IND242307AAB,0.2005345071529634
IND462021AAA,IND462001AAA,1,1,6.7272727272727275,1.0,74.0,11.0,11.7024,63.0,6.0,1.0,1,1,0.0024034389778288478,True,Bhopal_Indrapri_DC (Madhya Pradesh),Bhopal_Old City (Madhya Pradesh),IND462021AAA → IND462001AAA,0.20049520515642194
IND400072AAA,IND421302AAG,1,1,4.0,1.0,84.0,21.0,27.613599999999998,63.0,218.0,1.0,1,1,0.0024034389778288478,True,Mumbai_Tejpal_M (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),IND400072AAA → IND421302AAG,0.20049520515642194
IND713205AAB,IND722101AAA,2,2,2.9426877470355732,1.0,133.0,45.0,51.705299999999994,176.0,161.0,0.7071067811865475,2,2,0.006714369207902813,True,Durgapur_Central_I_1 (West Bengal),Bankura_KeranDPP_D (West Bengal),IND713205AAB → IND722101AAA,0.20049344345348874
IND411033AAB,IND411057AAF,1,1,4.388888888888889,1.0,79.0,18.0,20.3805,61.0,79.0,1.0,1,1,0.0023271393277390427,True,Pune_Chinchwad DC (Maharashtra),Pune_East_D_7 (Maharashtra),IND411033AAB → IND411057AAF,0.20047948435780538
IND000000ADM,IND683511AAA,1,1,3.3076923076923075,1.0,86.0,26.0,24.4495,60.0,29.0,1.0,1,1,0.0022889895026941406,True,Cochin_Kdvantra_D (Kerala),Aluva_Peedika_H (Kerala),IND000000ADM → IND683511AAA,0.2004716239584971
IND273155AAA,IND273014AAB,1,1,3.0344827586206895,1.0,88.0,29.0,44.3367,59.0,415.0,1.0,1,1,0.0022508396776492385,True,Anandnagar_LohiaDPP_D (Uttar Pradesh),Gorakhpur_Matriprm_IP (Uttar Pradesh),IND273155AAA → IND273014AAB,0.20046376355918882
IND421302AAR,IND421302AAF,1,1,4.235294117647059,1.0,72.0,17.0,20.5132,55.0,59.0,1.0,1,1,0.002098240377469629,True,Mumbai_East_I_21 (Maharashtra),Mumbai_Kalyan (Maharashtra),IND421302AAR → IND421302AAF,0.20043232196195568
IND461001AAA,IND461111AAA,1,1,4.785714285714286,1.0,67.0,14.0,21.1863,53.0,6.0,1.0,1,1,0.002021940727379824,True,Hoshangabad_MnRDDPP_D (Madhya Pradesh),Itarsi_DivrsnRd_D (Madhya Pradesh),IND461001AAA → IND461111AAA,0.2004166011633391
IND126112AAA,IND131028AAB,16,16,2.308336505519604,0.9375,163.0,70.5,89.51384999999999,1715.0,154.5,0.25,15,15,0.06542694995200753,True,Safidon_HatRDDPP_D (Haryana),Sonipat_Kundli_H (Haryana),IND126112AAA → IND131028AAB,0.20039881132093457
IND757037AAA,IND756100AAC,12,12,2.1760112310257087,1.0,331.0,174.5,205.6581,2251.0,224.5,0.2886751345948129,12,12,0.08587525617607518,True,Karanjia_Sarubali_D (Orissa),Bhadrak_Central_I_2 (Orissa),IND757037AAA → IND756100AAC,0.20039534395457875
IND852131AAA,IND852139AAB,1,1,3.380952380952381,1.0,71.0,21.0,29.7371,50.0,7.0,1.0,1,1,0.001907491252245117,True,Supaul_SadrHsptl_D (Bihar),Triveninganj_Central_D_1 (Bihar),IND852131AAA → IND852139AAB,0.20039301996541425
IND484661AAE,IND484551AAA,1,1,3.5,1.0,70.0,20.0,30.4302,50.0,18.0,1.0,1,1,0.001907491252245117,True,Umaria_Central_DPP_3 (Madhya Pradesh),PaliBirsighpr_CtyLgDPP_D (Madhya Pradesh),IND484661AAE → IND484551AAA,0.20039301996541425
IND852113AAA,IND852201AAA,1,1,3.9411764705882355,1.0,67.0,17.0,22.5405,50.0,40.0,1.0,1,1,0.001907491252245117,True,Madhepura_Krishnpr_D (Bihar),Saharsa_Gangjala_D (Bihar),IND852113AAA → IND852201AAA,0.20039301996541425
IND636005AAA,IND636005AAC,1,1,5.083333333333333,1.0,61.0,12.0,15.441,49.0,220.0,1.0,1,1,0.001869341427200215,True,Salem_Kadtmpty_H (Tamil Nadu),Salem_Kadtmpty_D (Tamil Nadu),IND636005AAA → IND636005AAC,0.20038515956610597
IND400016AAB,IND400072AAB,1,1,5.0,1.0,60.0,12.0,11.184,48.0,21.0,1.0,1,1,0.0018311916021553126,True,Mumbai_MhimWest_C (Maharashtra),Mumbai Hub (Maharashtra),IND400016AAB → IND400072AAB,0.2003772991667977
IND302006AAC,IND302014AAB,1,1,3.5,1.0,63.0,18.0,20.2082,45.0,2.0,1.0,1,1,0.0017167421270206057,True,Jaipur_Central_D_10 (Rajasthan),Jaipur_Central_I_7 (Rajasthan),IND302006AAC → IND302014AAB,0.20035371796887283
IND602024AAA,IND602001AAA,9,9,2.7,1.0,29.0,11.0,16.4018,167.0,23.0,0.3333333333333333,9,9,0.0063710207824986915,True,Chennai_Vepmpttu_DC (Tamil Nadu),Chennai_Thiruvlr_DC (Tamil Nadu),IND602024AAA → IND602001AAA,0.20034142231666752
IND122001AAA,IND110037AAM,1,1,3.8666666666666667,1.0,58.0,15.0,13.2356,43.0,33.0,1.0,1,1,0.0016404424769308008,True,GGN_DPC (Haryana),Delhi_Airport_H (Delhi),IND122001AAA → IND110037AAM,0.20033799717025624
IND500010AAA,IND501401AAC,1,1,3.8,1.0,57.0,15.0,20.0311,42.0,25.0,1.0,1,1,0.0016022926518858983,True,Hyderabad_Alwal_I (Telangana),Medchal_MROoffce_D (Telangana),IND500010AAA → IND501401AAC,0.20033013677094796
IND788806AAA,IND788713AAA,1,1,4.230769230769231,1.0,55.0,13.0,19.7019,42.0,44.0,1.0,1,1,0.0016022926518858983,True,Badarpur_Konapara_D (Assam),Karimganj_Alngjuri_D (Assam),IND788806AAA → IND788713AAA,0.20033013677094796
IND302014AAA,IND000000ACB,23,23,1.6850828729281768,1.0,316.0,181.0,237.6801,2799.0,186.0,0.20851441405707477,23,23,0.10678136030068167,True,Jaipur_Hub (Rajasthan),Gurgaon_Bilaspur_HB (Haryana),IND302014AAA → IND000000ACB,0.20032487486081574
IND110093AAA,IND110092AAC,1,1,3.2222222222222223,1.0,58.0,18.0,15.547,40.0,30.0,1.0,1,1,0.0015259930017960939,True,Delhi_Shahdara (Delhi),Delhi_Patparganj_DPC (Delhi),IND110093AAA → IND110092AAC,0.2003144159723314
IND600032AAB,IND600008AAC,1,1,6.0,1.0,48.0,8.0,10.0476,40.0,2.0,1.0,1,1,0.0015259930017960939,True,Chennai_Hub (Tamil Nadu),Chennai_Egmore_DPC (Tamil Nadu),IND600032AAB → IND600008AAC,0.2003144159723314
IND400701AAA,IND400705AAA,1,1,3.6666666666666665,1.0,55.0,15.0,18.925,40.0,134.0,1.0,1,1,0.0015259930017960939,True,Mumbai_Ghansoli_DC (Maharashtra),Mumbai_Sanpada_CP (Maharashtra),IND400701AAA → IND400705AAA,0.2003144159723314
IND388320AAA,IND388121AAA,1,1,4.25,1.0,51.0,12.0,10.2572,39.0,32.0,1.0,1,1,0.0014878431767511916,True,Anand_Vaghasi_IP (Gujarat),Anand_VUNagar_DC (Gujarat),IND388320AAA → IND388121AAA,0.20030655557302313
IND221010AAA,IND221005A1A,1,1,4.166666666666667,1.0,50.0,12.0,13.1201,38.0,2303.0,1.0,1,1,0.001449693351706289,True,Varanasi (Uttar Pradesh),IND221005A1A,IND221010AAA → IND221005A1A,0.20029869517371485
IND000000AFT,IND400701AAA,1,1,3.111111111111111,1.0,56.0,18.0,25.0439,38.0,458.0,1.0,1,1,0.001449693351706289,True,Mumbai_Sanpada_I (Maharashtra),Mumbai_Ghansoli_DC (Maharashtra),IND000000AFT → IND400701AAA,0.20029869517371485
IND400072AAB,IND401104AAB,1,1,3.7142857142857144,1.0,52.0,14.0,19.5201,38.0,55.0,1.0,1,1,0.001449693351706289,True,Mumbai Hub (Maharashtra),Mumbai_MiraRoad_M (Maharashtra),IND400072AAB → IND401104AAB,0.20029869517371485
IND110092AAC,IND110093AAA,1,1,3.25,1.0,52.0,16.0,12.8317,36.0,47.0,1.0,1,1,0.0013733937016164844,True,Delhi_Patparganj_DPC (Delhi),Delhi_Shahdara (Delhi),IND110092AAC → IND110093AAA,0.20028297437509826
IND635601AAB,IND635207AAA,1,1,3.125,1.0,50.0,16.0,23.8405,34.0,30.0,1.0,1,1,0.0012970940515266798,True,Tiruppattur_KoilStrt_D (Tamil Nadu),Uthangarai_RgstrOFC_D (Tamil Nadu),IND635601AAB → IND635207AAA,0.2002672535764817
IND250221AAA,IND251201AAA,1,1,3.125,1.0,50.0,16.0,19.9858,34.0,1.0,1.0,1,1,0.0012970940515266798,True,Daurala_Sardhnrd_D (Uttar Pradesh),Khatauli_TilakNgr_D (Uttar Pradesh),IND250221AAA → IND251201AAA,0.2002672535764817
IND396191AAC,IND396210AAA,1,1,3.909090909090909,1.0,43.0,11.0,10.2921,32.0,13.0,1.0,1,1,0.001220794401436875,True,Vapi_IndEstat_I (Gujarat),Daman_DC (Daman & Diu),IND396191AAC → IND396210AAA,0.20025153277786512
IND201005AAA,IND201007AAA,1,1,3.2857142857142856,1.0,46.0,14.0,10.9884,32.0,19.0,1.0,1,1,0.001220794401436875,True,Ghaziabad_RjndrNgr_DC (Uttar Pradesh),GZB_Mohan_Nagar_DPC (Uttar Pradesh),IND201005AAA → IND201007AAA,0.20025153277786512
IND695541AAA,IND695012AAA,1,1,3.1333333333333333,1.0,47.0,15.0,14.8704,32.0,27.0,1.0,1,1,0.001220794401436875,True,Nedumangad_Arsprmbu_D (Kerala),Trivandrum_Mnanthla_H (Kerala),IND695541AAA → IND695012AAA,0.20025153277786512
IND110064AAA,IND110046AAA,1,1,3.0,1.0,45.0,15.0,13.586200000000002,30.0,92.0,1.0,1,1,0.0011444947513470703,True,Delhi_Mayapuri_PC (Delhi),Delhi_Lajwanti (Delhi),IND110064AAA → IND110046AAA,0.20023581197924856
IND570020AAA,IND571430AAA,1,1,2.9827586206896552,1.0,173.0,58.0,67.8181,115.0,24.0,1.0,1,1,0.004387229880163769,True,Mysore_Yadvgiri_IP (Karnataka),Malavalli_SulthnRd_D (Karnataka),IND570020AAA → IND571430AAA,0.2002350993092756
IND505425AAA,IND504215AAA,1,1,3.4166666666666665,1.0,41.0,12.0,18.1203,29.0,4.0,1.0,1,1,0.001106344926302168,True,DhrmpuriTS_HanumDPP_D (Telangana),Luxettipet_ShivaDPP_D (Telangana),IND505425AAA → IND504215AAA,0.20022795157994028
IND530018AAA,IND531162AAA,1,1,4.375,1.0,35.0,8.0,12.2135,27.0,196.0,1.0,1,1,0.0010300452762123634,True,Vizag _NAD (Andhra Pradesh),Vishakhapatnam (Andhra Pradesh),IND530018AAA → IND531162AAA,0.20021223078132372
IND390020AAA,IND390018AAB,1,1,3.3636363636363638,1.0,37.0,11.0,11.3636,26.0,11.0,1.0,1,1,0.0009918954511674608,True,Vadodara (Gujarat),Vadodara_Karelibaug_DC (Gujarat),IND390020AAA → IND390018AAB,0.2002043703820154
IND751021AAA,IND751002AAB,1,1,3.2,1.0,32.0,10.0,14.1166,22.0,542.0,1.0,1,1,0.0008392961509878516,True,Bhubaneswar_Patia (Orissa),Bhubaneshwar_Hub (Orissa),IND751021AAA → IND751002AAB,0.20017292878478227
IND764001AAC,IND764059AAA,7,7,2.7142857142857144,1.0,76.0,29.0,44.0106,414.0,13.0,0.3779644730092272,7,7,0.01579402756858957,True,Jeypore_Kelasahi_D (Orissa),Nabarangpr_PhdofDPP_D (Orissa),IND764001AAC → IND764059AAA,0.20017046147126544
IND211010AAB,IND211002AAB,1,1,4.0,1.0,24.0,6.0,9.8043,18.0,965.0,1.0,1,1,0.0006866968508082422,True,Allahabad_Mirapati_L (Uttar Pradesh),Allahabad_Central_H_1 (Uttar Pradesh),IND211010AAB → IND211002AAB,0.20014148718754915
IND400072AAB,IND421302AAR,21,21,2.1363636363636362,1.0,47.0,24.0,29.1188,884.0,62.0,0.2182178902359924,21,21,0.033724445339693675,True,Mumbai Hub (Maharashtra),Mumbai_East_I_21 (Maharashtra),IND400072AAB → IND421302AAR,0.20011212485895224
IND533106AAA,IND533003AAA,2,2,2.9062716562716564,1.0,220.5,76.0,81.14865,289.0,34.0,0.7071067811865475,2,2,0.011025299437976777,True,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Kakinada_DC (Andhra Pradesh),IND533106AAA → IND533003AAA,0.1999689753991385
IND721253AAC,IND721306AAA,11,11,2.515151515151515,1.0,94.0,40.0,52.5072,687.0,53.0,0.30151134457776363,11,11,0.02620892980584791,True,ChandroknaRD_Central_DPP_3 (West Bengal),Kharagpur_DC (West Bengal),IND721253AAC → IND721306AAA,0.19992465022865796
IND411033AAA,IND562132AAA,10,10,1.6822593167701863,1.0,1102.0,648.0,856.31895,4965.0,341.0,0.31622776601683794,10,10,0.18941388134794013,True,Pune_Tathawde_H (Maharashtra),Bangalore_Nelmngla_H (Karnataka),IND411033AAA → IND562132AAA,0.19990763192309846
IND834002AAB,IND829122AAA,14,14,2.428427419354839,1.0,76.5,31.0,43.87765,589.0,220.5,0.2672612419124244,14,14,0.022470246951447483,True,Ranchi_Hub (Jharkhand),Ramgarh_HotelPrk_D (Jharkhand),IND834002AAB → IND829122AAA,0.1997900342767474
IND560083AAB,IND562132AAA,31,31,1.7380952380952381,0.967741935483871,72.0,42.0,41.2667,1521.0,97.0,0.1796053020267749,30,30,0.05802588389329646,True,Bengaluru_Bnnrghta_L (Karnataka),Bangalore_Nelmngla_H (Karnataka),IND560083AAB → IND562132AAA,0.19977665892584506
IND732103AAA,IND732138AAA,2,2,2.9305555555555554,1.0,105.5,36.0,40.13805,139.0,29.0,0.7071067811865475,2,2,0.005302825681241426,True,Malda_krshnPly_DC (West Bengal),Bamangola_Central_D_1 (West Bengal),IND732103AAA → IND732138AAA,0.19973196331994353
IND721133AAA,IND721434AAB,2,2,2.9147633234028465,1.0,159.5,55.0,55.6613,209.0,18.5,0.7071067811865475,2,2,0.00797331343438459,True,Keshiary_MdnprDPP_D (West Bengal),Manglamaro_Bypassrd_D (West Bengal),IND721133AAA → IND721434AAB,0.1996695615759443
IND395023AAA,IND382430AAB,21,21,1.693121693121693,1.0,336.0,195.0,271.5415,3015.0,132.0,0.2182178902359924,21,21,0.11502172251038056,True,Surat_HUB (Gujarat),Ahmedabad_East_H_1 (Gujarat),IND395023AAA → IND382430AAB,0.19966790522810776
IND638701AAA,IND641607AAA,17,17,2.3333333333333335,1.0,49.0,22.0,25.323800000000002,527.0,342.0,0.24253562503633297,17,17,0.020104957798663534,True,Kangayam_Thvlrsrt_D (Tamil Nadu),Tirupur_Koliplm_I (Tamil Nadu),IND638701AAA → IND641607AAA,0.19961369480328223
IND560043AAC,IND560064AAA,39,39,1.588235294117647,1.0,28.0,18.0,13.5139,464.0,22.0,0.16012815380508713,39,39,0.017701518820834688,True,HBR Layout PC (Karnataka),Bengaluru_NwYlhnka_DC (Karnataka),IND560043AAC → IND560064AAA,0.19954715766579198
IND160002AAC,IND144001AAB,13,13,2.1818181818181817,1.0,243.0,117.0,160.7878,1937.0,339.0,0.2773500981126146,13,13,0.07389621111197583,True,Chandigarh_Mehmdpur_H (Punjab),Jalandhar_DPC (Punjab),IND160002AAC → IND144001AAB,0.19948578154792207
IND713130AAA,IND741123AAB,17,17,2.161290322580645,1.0,134.0,62.0,73.1617,1325.0,40.0,0.24253562503633297,17,17,0.05054851818449561,True,Katwa_BSarani_D (West Bengal),Chapra_NagarDPP_D (West Bengal),IND713130AAA → IND741123AAB,0.19921221113761167
IND834002AAB,IND000000ACB,10,10,1.5216879388134243,1.0,1670.5,1118.5,1482.1254,5666.0,120.0,0.31622776601683794,10,10,0.2161569087044167,True,Ranchi_Hub (Jharkhand),Gurgaon_Bilaspur_HB (Haryana),IND834002AAB → IND000000ACB,0.19918870976229727
IND144001AAC,IND160002AAC,15,15,2.0134228187919465,1.0,285.0,133.0,192.7265,2389.0,121.0,0.2581988897471611,15,15,0.0911399320322717,True,Jalandhar_Sodal Road (Punjab),Chandigarh_Mehmdpur_H (Punjab),IND144001AAC → IND160002AAC,0.19917276996384678
IND600044AAE,IND600056AAB,29,29,1.8857142857142857,0.9655172413793104,71.0,38.0,40.2948,1083.0,98.0,0.18569533817705186,28,28,0.041316260523629245,True,Chennai_Chrompet_L (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu),IND600044AAE → IND600056AAB,0.1991712689369152
IND584101AAA,IND518002AAA,1,1,2.9322033898305087,1.0,346.0,118.0,135.4971,228.0,42.0,1.0,1,1,0.008698160110237734,True,Raichur_LSRoad_DC (Karnataka),Kurnool_AbbasNgr_I (Andhra Pradesh),IND584101AAA → IND518002AAA,0.19916213013054146
IND500039AAC,IND500035AAA,2,2,2.9333333333333336,1.0,38.5,12.5,13.51755,52.0,65.5,0.7071067811865475,2,2,0.0019837909023349217,True,Hyderabad_Uppal_I (Telangana),Hyd_LB-Nagar_Dc (Telangana),IND500039AAC → IND500035AAA,0.19915586720081244
IND691305AAA,IND689645AAA,15,15,2.3846153846153846,1.0,60.0,25.0,29.132600000000004,543.0,17.0,0.2581988897471611,15,15,0.020715354999381975,True,Punalur_PostofJN_D (Kerala),Pthnmthitt_Klskhrpt_D (Kerala),IND691305AAA → IND689645AAA,0.1990621844459725
IND608001AAA,IND609110AAA,7,7,2.7333333333333334,1.0,41.0,16.0,21.1767,170.0,4.0,0.3779644730092272,7,7,0.006485470257633398,True,Chidambaram_ARBNorth_DC (Tamil Nadu),Sirkazhi_Pngktgudi_D (Tamil Nadu),IND608001AAA → IND609110AAA,0.19899144029620155
IND515004AAA,IND501359AAE,17,17,1.7740585774058577,1.0,424.0,238.0,339.2617,3206.0,82.0,0.24253562503633297,17,17,0.12230833909395691,True,Anantapur_KamaStrt_I (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana),IND515004AAA → IND501359AAE,0.19897570108747356
IND273014AAB,IND277303AAC,18,18,2.0101010101010104,1.0,198.0,99.0,129.62470000000002,1863.0,55.5,0.23570226039551587,18,18,0.07107312405865307,True,Gorakhpur_Matriprm_IP (Uttar Pradesh),Sikandarpur_Central_D_3 (Uttar Pradesh),IND273014AAB → IND277303AAC,0.19890933665950608
IND533106AAA,IND533262AAA,6,6,2.702127659574468,1.0,127.0,46.5,53.218650000000004,476.0,64.5,0.4082482904638631,6,6,0.018159316721373515,True,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Draksharamam_Anaipeta_D (Andhra Pradesh),IND533106AAA → IND533262AAA,0.19885282422090256
IND380054AAA,IND382430AAB,24,24,2.06875,1.0,39.0,19.0,21.926000000000002,542.0,25.5,0.20412414523193154,24,24,0.020677205174337073,True,AMD_Memnagar (Gujarat),Ahmedabad_East_H_1 (Gujarat),IND380054AAA → IND382430AAB,0.19880092550555017
IND431603AAA,IND413517AAA,1,1,2.9375,1.0,235.0,80.0,107.42060000000001,155.0,165.0,1.0,1,1,0.005913222881959864,True,Nanded_Aswningr_I (Maharashtra),Udgir_NlgaonRd_D (Maharashtra),IND431603AAA → IND413517AAA,0.19879379292726693
IND842003AAB,IND483225AAA,3,3,2.875,1.0,63.0,24.0,34.9097,124.0,69.0,0.5773502691896258,3,3,0.0047305783055678905,True,Jabalpur_Adhartal_IP (Madhya Pradesh),Sihora_KtnRdDPP_D (Madhya Pradesh),IND842003AAB → IND483225AAA,0.19879221824985951
IND517501AAB,IND517583AAA,19,19,2.230769230769231,1.0,56.0,25.0,34.5526,582.0,20.0,0.22941573387056174,19,19,0.022203198176133164,True,Tirupati_Balajicly_I (Andhra Pradesh),Puttur_Artmclny_D (Andhra Pradesh),IND517501AAB → IND517583AAA,0.19873390359105575
