source_center,destination_center,route_type,time_bucket,edge_observations,unique_trips,median_delay_ratio,median_actual_minutes,median_osrm_minutes,breach_rate,excess_minutes,fallback_delay_ratio,delay_ratio_weight
IND673592AAA,IND670645AAB,Carting,night,1,1,3.1666666666666665,133.0,42.0,1.0,91.0,2.125,2.1746031746031744
IND673592AAA,IND673121AAA,Carting,night,11,11,2.0588235294117645,32.0,16.0,1.0,229.0,2.125,2.1015180265654645
IND673632AAA,IND673104AAA,Carting,late_evening,1,1,1.278688524590164,78.0,61.0,1.0,17.0,1.8148148148148149,1.789284991470784
IND673632AAA,IND673305AAA,Carting,evening,3,3,1.0789473684210527,41.0,38.0,0.0,10.0,1.7540983606557377,1.6660351877555613
IND673632AAA,IND673305AAA,Carting,late_evening,1,1,1.0909090909090908,48.0,44.0,0.0,4.0,1.8148148148148149,1.7803431136764472
IND673632AAA,IND676306AAA,Carting,evening,2,2,1.1528822055137846,23.0,20.0,0.5,6.0,1.7540983606557377,1.6994423465519235
IND673632AAA,IND676306AAA,Carting,late_evening,2,2,1.1240601503759398,22.5,20.0,0.0,5.0,1.8148148148148149,1.7520189362294625
IND673632AAA,IND683511AAA,FTL,night,6,6,1.59056486654252,285.5,181.0,1.0,677.0,1.8226866738120757,1.769120102903717
IND676306AAA,IND676509AAA,Carting,late_evening,4,4,2.052631578947368,34.5,17.0,1.0,69.0,1.8148148148148149,1.8544509421702404
IND676306AAA,IND676509AAA,Carting,night,3,3,1.5,30.0,20.0,1.0,31.0,2.125,2.0434782608695654
IND676509AAA,IND678583AAA,Carting,night,1,1,1.21875,39.0,32.0,1.0,7.0,2.125,2.081845238095238
IND676509AAA,IND679322AAA,Carting,night,3,3,2.2,43.0,20.0,1.0,58.0,2.125,2.134782608695652
IND678683AAA,IND000000ABD,FTL,night,13,13,1.2222222222222223,41.0,34.0,0.5384615384615384,136.0,1.8226866738120757,1.5861400716706184
IND679303AAA,IND679531AAA,Carting,night,14,14,2.64375,44.5,15.0,1.0,372.0,2.125,2.3386029411764704
IND679322AAA,IND673639AAA,Carting,night,1,1,1.8125,87.0,48.0,1.0,39.0,2.125,2.1101190476190474
IND679329AAA,IND673639AAA,Carting,night,3,3,1.7,34.0,20.0,1.0,41.0,2.125,2.0695652173913044
IND679531AAA,IND680587AAA,Carting,night,15,15,1.375,33.0,24.0,1.0,176.0,2.125,1.8035714285714286
IND680012AAA,IND679303AAA,Carting,night,11,11,1.4642857142857142,81.0,55.0,1.0,319.0,2.125,1.8905529953917053
IND68004AAA,IND678683AAA,FTL,night,14,14,2.454511278195489,89.5,36.5,1.0,1090.0,1.8226866738120757,2.082849746205246
IND68004AAA,IND683511AAA,Carting,morning,9,9,2.0350877192982457,116.0,58.0,1.0,567.0,2.2,2.148820326678766
IND68004AAA,IND683511AAA,Carting,night,1,1,2.081967213114754,127.0,61.0,1.0,66.0,2.125,2.122950819672131
IND680104AAA,IND679576AAA,FTL,night,17,17,1.4705882352941178,50.0,33.0,0.8823529411764706,286.0,1.8226866738120757,1.6609117155740951
IND680307AAA,IND680712AAA,Carting,night,7,7,1.7,33.0,19.0,1.0,94.0,2.125,2.0148148148148146
IND680307AAA,IND683511AAA,Carting,night,5,5,1.7333333333333334,27.0,19.0,1.0,74.0,2.125,2.046666666666667
IND680587AAA,IND68004AAA,Carting,night,10,10,1.9390243902439024,75.5,41.0,1.0,437.0,2.125,2.063008130081301
IND680587AAA,IND683511AAA,Carting,night,4,4,2.193104514533086,216.0,98.5,1.0,474.0,2.125,2.136350752422181
IND680712AAA,IND683511AAA,Carting,night,9,9,1.5135135135135136,63.0,40.0,1.0,237.0,2.125,1.9352283317800558
IND683511AAA,IND000000ABA,Carting,afternoon,3,3,1.0,34.0,32.0,0.3333333333333333,16.0,2.234668335419274,2.0736246394950206
IND683511AAA,IND000000ABA,Carting,evening,13,13,1.15625,36.0,32.0,0.3076923076923077,72.0,1.7540983606557377,1.518582339791356
IND683511AAA,IND000000ADM,Carting,afternoon,3,3,1.5,36.0,24.0,1.0,39.0,2.234668335419274,2.1388420307993683
IND683511AAA,IND000000ADM,Carting,evening,10,10,1.4791666666666665,35.5,24.5,1.0,159.0,1.7540983606557377,1.6624544626593805
IND683511AAA,IND562132AAA,FTL,morning,10,10,1.7141359535790381,881.5,510.5,1.0,3561.0,1.8750586854460094,1.821417774823686
IND683511AAA,IND680012AAA,Carting,afternoon,1,1,1.3387096774193548,83.0,62.0,1.0,21.0,2.234668335419274,2.1920036374192775
IND683511AAA,IND680012AAA,Carting,evening,10,10,1.3786181139122315,84.0,62.0,0.9,227.0,1.7540983606557377,1.6289382784079023
IND683511AAA,IND68004AAA,FTL,afternoon,8,8,1.400709219858156,67.5,47.5,1.0,602.0,1.7676767676767677,1.6628288968714504
IND683511AAA,IND68004AAA,FTL,evening,5,5,1.4285714285714286,69.0,49.0,1.0,96.0,1.7703025992499675,1.70195636511426
IND683511AAA,IND680104AAA,FTL,afternoon,3,3,1.2272727272727273,108.0,88.0,0.6666666666666666,62.0,1.7676767676767677,1.6971892841458058
IND683511AAA,IND680104AAA,FTL,evening,13,13,1.3296703296703296,121.0,90.0,0.8461538461538461,593.0,1.7703025992499675,1.5967201900216252
IND683511AAA,IND686028AAB,FTL,afternoon,2,2,1.6959622823984526,154.0,91.0,1.0,126.0,1.7676767676767677,1.7611572690151027
IND683511AAA,IND686028AAB,FTL,morning,5,5,1.7252747252747254,157.0,91.0,1.0,556.0,1.8750586854460094,1.8451018934117527
IND683565AAA,IND683511AAA,Carting,night,13,13,2.0,36.0,19.0,1.0,237.0,2.125,2.0757575757575757
IND683572AAA,IND680307AAA,Carting,night,13,13,1.375,15.0,11.0,0.7692307692307693,99.0,2.125,1.8295454545454546
IND685514AAA,IND625008AAA,FTL,morning,1,1,1.5730994152046784,269.0,171.0,1.0,98.0,1.8750586854460094,1.8606796725773749
IND685514AAA,IND625008AAA,FTL,night,8,8,1.5238095238095237,254.5,168.0,1.0,737.0,1.8226866738120757,1.7372932023827752
IND686028AAB,IND686632AAA,FTL,evening,1,1,6.095238095238095,128.0,21.0,1.0,107.0,1.7703025992499675,1.9762519085827355
IND686028AAB,IND689101AAA,Carting,evening,4,4,1.282051282051282,32.0,25.0,0.75,31.0,1.7540983606557377,1.6754238475549947
IND686028AAB,IND689101AAA,Carting,late_evening,12,12,1.437391304347826,34.5,23.0,1.0,154.0,1.8148148148148149,1.6732809983896941
IND686507AAA,IND686513AAA,Carting,night,15,15,2.3333333333333335,21.0,9.0,1.0,173.0,2.125,2.2142857142857144
IND686507AAA,IND686540AAA,Carting,night,1,1,1.72,43.0,25.0,1.0,18.0,2.125,2.105714285714286
IND686513AAA,IND686507AAA,Carting,night,1,1,2.8,28.0,10.0,1.0,18.0,2.125,2.157142857142857
IND686513AAA,IND686540AAA,Carting,night,8,8,2.2941176470588234,78.0,34.0,1.0,375.0,2.125,2.1733193277310923
IND686540AAA,IND686028AAB,Carting,night,2,2,2.003095975232198,36.0,18.0,1.0,36.0,2.125,2.1139178159302
IND686632AAA,IND686141AAA,FTL,night,1,1,2.5,50.0,20.0,1.0,30.0,1.8226866738120757,1.8549396893448342
IND688009AAA,IND686028AAB,Carting,night,16,16,3.235294117647059,163.5,50.0,1.0,2450.0,2.125,2.6184640522875817
IND688524AAA,IND683511AAA,FTL,night,7,7,2.269230769230769,118.0,50.0,1.0,461.0,1.8226866738120757,1.9384573652169221
IND689101AAA,IND689650AAA,Carting,night,6,6,1.4142857142857141,20.5,14.5,0.6666666666666666,42.0,2.125,1.9609890109890107
IND689101AAA,IND690548AAA,Carting,night,4,4,1.4691666666666667,35.5,24.5,1.0,44.0,2.125,2.0156944444444442
IND689503AAB,IND683511AAA,FTL,night,1,1,2.125984251968504,270.0,127.0,1.0,143.0,1.8226866738120757,1.8371294156290485
IND689645AAA,IND691551AAA,Carting,night,15,15,1.105263157894737,42.0,38.0,0.26666666666666666,143.0,2.125,1.6879699248120301
IND689650AAA,IND690548AAA,Carting,night,3,3,1.6046511627906976,69.0,40.0,1.0,82.0,2.125,2.0571284125379172
IND690537AAA,IND689503AAB,FTL,night,1,1,2.0714285714285716,58.0,28.0,1.0,30.0,1.8226866738120757,1.8345315260795279
IND690548AAA,IND688009AAA,Carting,night,15,15,1.2580645161290323,38.0,31.0,0.6,153.0,2.125,1.7534562211981568
IND691001AAB,IND683511AAA,FTL,evening,9,9,1.2787878787878788,211.0,166.0,0.8888888888888888,562.0,1.7703025992499675,1.617763548072078
IND691001AAB,IND690573AAA,FTL,late_evening,1,1,1.0810810810810811,40.0,37.0,0.0,3.0,1.8333333333333333,1.7975117975117973
IND691001AAB,IND691506AAA,Carting,evening,3,3,1.6,40.0,24.0,1.0,38.0,1.7540983606557377,1.73399857448325
IND691001AAB,IND691506AAA,Carting,late_evening,18,18,1.4283333333333332,34.0,24.0,1.0,194.0,1.8148148148148149,1.6317446393762183
IND691001AAB,IND695012AAA,FTL,evening,1,1,1.3650793650793651,86.0,63.0,1.0,23.0,1.7703025992499675,1.7510062547656533
IND691305AAA,IND689645AAA,Carting,night,15,15,2.3846153846153846,60.0,25.0,1.0,543.0,2.125,2.2362637362637363
IND691305AAA,IND691551AAA,Carting,night,1,1,2.1176470588235294,108.0,51.0,1.0,57.0,2.125,2.1246498599439776
IND691506AAA,IND691305AAA,Carting,night,20,20,1.58359133126935,28.5,18.0,1.0,238.0,2.125,1.854295665634675
IND691551AAA,IND691001AAB,Carting,night,20,20,2.179365079365079,97.0,44.0,1.0,2226.0,2.125,2.1521825396825394
IND691574AAA,IND695614AAA,Carting,night,21,21,1.55,30.0,20.0,1.0,254.0,2.125,1.830487804878049
IND695012AAA,IND691001AAB,FTL,afternoon,10,10,1.3944444444444444,99.0,70.5,1.0,353.0,1.7676767676767677,1.6432659932659932
IND695012AAA,IND691001AAB,FTL,evening,2,2,1.5468416559965856,106.0,68.5,1.0,75.0,1.7703025992499675,1.749987968045115
IND695012AAA,IND695101AAB,Carting,late_evening,1,1,2.125,68.0,32.0,1.0,36.0,1.8148148148148149,1.8295855379188712
IND695012AAA,IND695101AAB,Carting,night,1,1,1.8125,58.0,32.0,1.0,26.0,2.125,2.1101190476190474
IND695012AAB,IND695012AAA,Carting,night,3,3,3.3,62.0,14.0,1.0,118.0,2.125,2.278260869565217
IND695101AAB,IND691574AAA,Carting,night,20,20,1.2666666666666666,18.5,14.5,0.7,72.0,2.125,1.6958333333333333
IND695101AAB,IND695012AAA,Carting,night,1,1,4.573770491803279,279.0,61.0,1.0,218.0,2.125,2.241608118657299
IND695121AAA,IND695541AAA,Carting,night,1,1,1.3846153846153846,54.0,39.0,1.0,15.0,2.125,2.08974358974359
IND695121AAA,IND695572AAB,Carting,night,17,17,1.8461538461538463,24.0,13.0,1.0,175.0,2.125,1.996881496881497
IND695541AAA,IND695012AAA,Carting,night,1,1,3.1333333333333333,47.0,15.0,1.0,32.0,2.125,2.173015873015873
IND695541AAA,IND695572AAB,Carting,night,1,1,1.1153846153846154,29.0,26.0,0.0,3.0,2.125,2.0769230769230766
IND695572AAB,IND000000AFJ,Carting,night,1,1,1.6923076923076923,44.0,26.0,1.0,18.0,2.125,2.1043956043956045
IND695572AAB,IND695541AAA,Carting,night,13,13,1.1428571428571428,32.0,28.0,0.3076923076923077,60.0,2.125,1.738095238095238
IND695582AAA,IND691574AAA,Carting,late_evening,1,1,1.7105263157894737,65.0,38.0,1.0,27.0,1.8148148148148149,1.8098486958136082
IND695582AAA,IND695101AAB,Carting,late_evening,15,15,1.2,26.0,21.0,0.4666666666666667,117.0,1.8148148148148149,1.5513227513227514
IND695582AAA,IND695101AAB,Carting,night,4,4,1.1227272727272726,23.5,21.5,0.25,26.0,2.125,1.9579545454545455
IND695609AAA,IND695012AAA,Carting,night,3,3,2.1315789473684212,81.0,38.0,1.0,110.0,2.125,2.125858123569794
IND695614AAA,IND695609AAA,Carting,night,3,3,1.3157894736842106,25.0,19.0,1.0,35.0,2.125,2.019450800915332
IND700026AAC,IND700065AAA,Carting,evening,1,1,1.25,25.0,20.0,1.0,5.0,1.7540983606557377,1.7300936768149882
IND700026AAC,IND700065AAA,Carting,morning,1,1,2.0,38.0,19.0,1.0,19.0,2.2,2.1904761904761907
IND700026AAC,IND712311AAA,Carting,morning,2,2,5.484101748807632,230.5,44.0,1.0,373.0,2.2,2.4985547044370575
IND700026AAC,IND712311AAA,Carting,night,2,2,3.53467365967366,144.5,41.5,1.0,206.0,2.125,2.2531521508794237
IND700028AAB,IND712311AAA,Carting,late_evening,1,1,10.0,449.0,19.0,1.0,430.0,1.8148148148148149,2.2045855379188715
IND700028AAB,IND712311AAA,Carting,morning,3,3,5.588235294117647,95.0,17.0,1.0,356.0,2.2,2.6419437340153453
IND700028AAB,IND712311AAA,Carting,night,7,7,2.9411764705882355,50.0,17.0,1.0,427.0,2.125,2.3366013071895426
IND700053AAA,IND700136AAB,Carting,morning,1,1,2.242424242424242,74.0,33.0,1.0,41.0,2.2,2.202020202020202
IND700053AAA,IND700144AAA,FTL,late_evening,3,3,2.236842105263158,85.0,38.0,1.0,134.0,1.8333333333333333,1.8859649122807016
IND700053AAA,IND700144AAA,FTL,night,2,2,3.4943100995732577,131.5,37.5,1.0,188.0,1.8226866738120757,1.974652439790365
IND700053AAA,IND712311AAA,Carting,afternoon,2,2,9.258620689655173,281.0,29.0,1.0,504.0,2.234668335419274,2.873209458531628
IND700053AAA,IND712311AAA,Carting,late_evening,1,1,2.142857142857143,60.0,28.0,1.0,32.0,1.8148148148148149,1.830435878054926
IND700053AAA,IND712311AAA,Carting,morning,3,3,6.586206896551724,191.0,29.0,1.0,416.0,2.2,2.772113943028486
IND700053AAA,IND743513AAA,Carting,late_evening,4,4,3.0666666666666664,78.0,26.0,1.0,234.0,1.8148148148148149,2.023456790123457
IND700065AAA,IND700026AAC,Carting,evening,1,1,2.3157894736842106,44.0,19.0,1.0,25.0,1.7540983606557377,1.7808455565142363
IND700065AAA,IND700026AAC,Carting,late_evening,1,1,2.0588235294117645,35.0,17.0,1.0,18.0,1.8148148148148149,1.8264342774146693
IND700065AAA,IND712311AAA,Carting,afternoon,2,2,4.151666666666666,101.5,24.5,1.0,154.0,2.234668335419274,2.408940910987219
IND700065AAA,IND712311AAA,Carting,evening,4,4,2.2337662337662336,49.0,22.0,1.0,118.0,1.7540983606557377,1.8340430061741537
IND700065AAA,IND712311AAA,Carting,late_evening,2,2,3.7115384615384617,96.5,26.0,1.0,141.0,1.8148148148148149,1.9872442372442374
IND700065AAA,IND712311AAA,Carting,morning,8,8,3.7465034965034967,89.5,25.0,1.0,1392.0,2.2,2.6418581418581417
IND700065AAA,IND712311AAA,Carting,night,8,8,2.6500000000000004,56.0,22.0,1.0,1095.0,2.125,2.275
IND700065AAB,IND712310AAA,Carting,afternoon,13,13,5.416666666666667,129.0,22.0,1.0,1268.0,2.234668335419274,3.488182829547035
IND700065AAB,IND712310AAA,Carting,evening,2,2,5.318181818181818,106.5,20.5,1.0,172.0,1.7540983606557377,2.078105947703563
IND700088AAA,IND712311AAA,Carting,afternoon,1,1,3.5555555555555554,96.0,27.0,1.0,69.0,2.234668335419274,2.297567726854335
IND700088AAA,IND712311AAA,Carting,evening,7,7,3.5714285714285716,100.0,29.0,1.0,443.0,1.7540983606557377,2.2252580449301758
IND700088AAA,IND712311AAA,Carting,late_evening,1,1,2.7857142857142856,78.0,28.0,1.0,50.0,1.8148148148148149,1.8610481229528848
IND700136AAB,IND712311AAA,Carting,afternoon,1,1,4.428571428571429,155.0,35.0,1.0,120.0,2.234668335419274,2.339139911283662
IND700136AAG,IND712310AAA,Carting,afternoon,20,20,4.2704678362573105,84.5,19.0,1.0,1544.0,2.234668335419274,3.252568085838292
IND700136AAG,IND712310AAA,Carting,evening,3,3,3.4375,56.0,18.0,1.0,139.0,1.7540983606557377,1.9736724875267284
IND700144AAA,IND743395AAA,FTL,night,4,4,3.0476190476190474,61.0,20.0,1.0,165.0,1.8226866738120757,2.026842069446571
IND711303AAA,IND721134AAB,Carting,night,17,17,0.8333333333333334,30.0,36.0,0.11764705882352941,47.0,2.125,1.5315315315315317
IND712103AAA,IND712124AAA,Carting,morning,1,1,2.3636363636363638,26.0,11.0,1.0,15.0,2.2,2.207792207792208
IND712103AAA,IND712310AAE,Carting,morning,10,10,3.593010752688172,113.0,31.5,1.0,922.0,2.2,2.664336917562724
IND712103AAA,IND712310AAE,Carting,night,13,13,2.967741935483871,92.0,32.0,1.0,812.0,2.125,2.456989247311828
IND712124AAA,IND712103AAA,Carting,afternoon,1,1,2.8,28.0,10.0,1.0,18.0,2.234668335419274,2.261588890875499
IND712124AAA,IND712103AAA,Carting,morning,10,10,3.0,32.5,10.0,1.0,220.0,2.2,2.466666666666667
IND712124AAA,IND712103AAA,Carting,night,14,14,2.8,30.0,11.0,1.0,279.0,2.125,2.4029411764705877
IND712124AAA,IND712310AAE,Carting,morning,2,2,4.485347985347985,78.5,17.0,1.0,123.0,2.2,2.407758907758908
IND712124AAA,IND712310AAE,Carting,night,1,1,8.578947368421053,163.0,19.0,1.0,144.0,2.125,2.4323308270676693
IND712310AAE,IND711303AAA,Carting,late_evening,18,18,2.224747474747475,97.5,45.0,1.0,1090.0,1.8148148148148149,2.0089934432039693
IND712310AAE,IND711409AAA,Carting,night,1,1,1.1875,19.0,16.0,0.0,3.0,2.125,2.080357142857143
IND712310AAE,IND712103AAA,Carting,night,1,1,3.6551724137931036,106.0,29.0,1.0,77.0,2.125,2.1978653530377668
IND712310AAE,IND712124AAA,Carting,late_evening,7,7,4.0,76.0,19.0,1.0,383.0,1.8148148148148149,2.3813443072702336
IND712310AAE,IND712124AAA,Carting,morning,2,2,3.1578947368421053,60.0,19.0,1.0,82.0,2.2,2.287081339712919
IND712310AAE,IND712124AAA,Carting,night,21,21,3.7777777777777777,70.0,19.0,1.0,1161.0,2.125,2.971544715447154
IND712311AAA,IND000000ACB,FTL,afternoon,11,11,1.3506224066390042,1986.0,1467.0,1.0,6711.0,1.7676767676767677,1.6196897363407872
IND712311AAA,IND421302AAG,FTL,evening,1,1,1.7412823397075365,3096.0,1778.0,1.0,1318.0,1.7703025992499675,1.7689206821288994
IND712311AAA,IND421302AAG,FTL,late_evening,1,1,2.3824362606232294,3364.0,1412.0,1.0,1952.0,1.8333333333333333,1.8594810917757092
IND712311AAA,IND421302AAG,FTL,night,3,3,1.6872586872586872,3059.0,1799.0,1.0,4012.0,1.8226866738120757,1.8050221538268514
IND712311AAA,IND700026AAC,Carting,afternoon,2,2,3.12007722007722,111.5,36.0,1.0,151.0,2.234668335419274,2.31516005220636
IND712311AAA,IND700026AAC,Carting,evening,8,8,2.290909090909091,78.0,35.0,1.0,653.0,1.7540983606557377,1.9074728550138385
IND712311AAA,IND700026AAC,Carting,late_evening,8,8,2.161764705882353,74.5,35.0,1.0,387.0,1.8148148148148149,1.9139433551198255
IND712311AAA,IND700026AAC,Carting,night,11,11,2.977777777777778,100.0,34.0,1.0,770.0,2.125,2.427598566308244
IND712311AAA,IND700028AAB,Carting,evening,10,10,5.181286549707602,95.5,18.0,1.0,718.0,1.7540983606557377,2.8964944236730257
IND712311AAA,IND700028AAB,Carting,late_evening,7,7,2.4,48.0,18.0,1.0,291.0,1.8148148148148149,1.9665294924554186
IND712311AAA,IND700028AAB,Carting,night,6,6,3.1671826625387,57.0,18.0,1.0,227.0,2.125,2.3655036913550846
IND712311AAA,IND700053AAA,Carting,afternoon,1,1,5.114285714285714,179.0,35.0,1.0,144.0,2.234668335419274,2.371792972508152
IND712311AAA,IND700053AAA,Carting,evening,5,5,3.689655172413793,107.0,29.0,1.0,425.0,1.7540983606557377,2.1412097230073486
IND712311AAA,IND700053AAA,Carting,late_evening,1,1,2.125,68.0,32.0,1.0,36.0,1.8148148148148149,1.8295855379188712
IND712311AAA,IND700053AAA,Carting,night,8,8,2.685714285714286,83.0,29.0,1.0,493.0,2.125,2.2852040816326533
IND712311AAA,IND700065AAA,Carting,afternoon,4,4,6.1893939393939394,133.0,21.5,1.0,419.0,2.234668335419274,2.8937892694150515
IND712311AAA,IND700065AAA,Carting,evening,5,5,4.545454545454546,100.0,22.0,1.0,386.0,1.7540983606557377,2.312369597615499
IND712311AAA,IND700065AAA,Carting,late_evening,12,12,3.142857142857143,69.0,22.0,1.0,629.0,1.8148148148148149,2.312830687830688
IND712311AAA,IND700065AAA,Carting,night,8,8,3.272727272727273,72.0,22.0,1.0,393.0,2.125,2.452922077922078
IND712311AAA,IND700088AAA,Carting,afternoon,10,10,4.0281609195402295,119.0,30.5,1.0,1256.0,2.234668335419274,2.8324991967929254
IND712311AAA,IND700088AAA,Carting,evening,6,6,3.735294117647059,127.0,34.0,1.0,798.0,1.7540983606557377,2.2112973814998886
IND712311AAA,IND700088AAA,Carting,late_evening,5,5,2.9310344827586206,98.0,31.0,1.0,359.0,1.8148148148148149,2.038058748403576
IND712311AAA,IND700088AAA,Carting,morning,6,6,3.4211822660098523,97.5,28.5,1.0,459.0,2.2,2.4818112921561197
IND712311AAA,IND700088AAA,Carting,night,3,3,4.285714285714286,120.0,28.0,1.0,461.0,2.125,2.406832298136646
IND712311AAA,IND712310AAE,Carting,evening,1,1,1.6666666666666667,20.0,12.0,1.0,8.0,1.7540983606557377,1.749934946656258
IND712311AAA,IND712410AAC,FTL,night,9,9,4.51063829787234,184.0,45.0,1.0,1229.0,1.8226866738120757,2.6568785571411233
IND712311AAA,IND713103AAA,FTL,evening,6,6,2.1833184656556646,126.5,57.5,1.0,406.0,1.7703025992499675,1.8656139530358975
IND712311AAA,IND713145AAB,FTL,evening,3,3,1.5,156.0,106.0,1.0,160.0,1.7703025992499675,1.7350457384782327
IND712311AAA,IND713205AAB,FTL,afternoon,5,5,1.9320388349514563,199.0,103.0,1.0,496.0,1.7676767676767677,1.8005491811317054
IND712311AAA,IND713205AAB,FTL,evening,6,6,2.1650485436893203,229.0,104.0,1.0,924.0,1.7703025992499675,1.8613978171975107
IND712311AAA,IND713205AAB,FTL,morning,1,1,2.1650485436893203,223.0,103.0,1.0,120.0,1.8750586854460094,1.8888677263147389
IND712311AAA,IND721306AAA,FTL,afternoon,1,1,2.0303030303030303,201.0,99.0,1.0,102.0,1.7676767676767677,1.7801827801827803
IND712311AAA,IND721306AAA,FTL,evening,13,13,1.9130434782608696,211.0,108.0,1.0,1363.0,1.7703025992499675,1.8265338546178986
IND712311AAA,IND732103AAB,FTL,morning,2,2,2.71164015568153,589.0,217.5,1.0,743.0,1.8750586854460094,1.9511115463765114
IND712311AAA,IND732103AAB,FTL,night,1,1,3.0938967136150235,659.0,213.0,1.0,446.0,1.8226866738120757,1.883220485231264
IND712311AAA,IND742101AAC,FTL,morning,8,8,2.5385878489326767,443.0,172.5,1.0,2221.0,1.8750586854460094,2.0646384464422
IND712311AAA,IND742102AAB,FTL,morning,3,3,2.8620689655172415,498.0,172.0,1.0,939.0,1.8750586854460094,2.0037991567596483
IND712311AAA,IND743235AAA,FTL,late_evening,5,5,2.586206896551724,150.0,55.0,1.0,467.0,1.8333333333333333,1.9839080459770113
IND712311AAA,IND751002AAB,FTL,evening,6,6,1.8979994486669556,697.0,373.5,1.0,3174.0,1.7703025992499675,1.7997711029615802
IND712311AAA,IND751002AAB,FTL,late_evening,5,5,1.8303341902313626,704.0,363.0,1.0,1464.0,1.8333333333333333,1.832733504712939
IND712311AAA,IND751002AAB,FTL,night,16,16,1.6614705396930187,592.0,366.0,1.0,3988.0,1.8226866738120757,1.7510350586480505
IND712311AAA,IND781018AAB,FTL,evening,1,1,3.2679558011049723,2366.0,724.0,1.0,1642.0,1.7703025992499675,1.8416194183859202
IND712311AAA,IND781018AAB,FTL,late_evening,1,1,3.372027972027972,2411.0,715.0,1.0,1696.0,1.8333333333333333,1.9066045066045065
IND712311AAA,IND781018AAB,FTL,night,6,6,2.774328704428238,2119.5,758.5,1.0,8968.0,1.8226866738120757,2.042296373185036
IND712311AAA,IND821115AAB,FTL,night,1,1,0.9611111111111111,692.0,720.0,0.0,0.0,1.8226866738120757,1.7816592660644108
IND712311AAA,IND826004AAA,FTL,night,7,7,1.273109243697479,319.0,238.0,0.7142857142857143,629.0,1.8226866738120757,1.6802036363749582
IND712311AAA,IND834002AAB,FTL,evening,3,3,1.3304347826086957,612.0,440.0,1.0,694.0,1.7703025992499675,1.7129285362098017
IND712311AAA,IND834002AAB,FTL,late_evening,10,10,1.7082385904747706,659.5,412.5,1.0,3014.0,1.8333333333333333,1.7916350857138121
IND712406AAA,IND712602AAA,FTL,morning,3,3,2.3225806451612905,72.0,31.0,1.0,104.0,1.8750586854460094,1.9334311149740897
IND712406AAA,IND712612AAA,FTL,morning,1,1,2.6363636363636362,116.0,44.0,1.0,72.0,1.8750586854460094,1.9113113021563726
